candidate_id,batch_id,tahap_seleksi,start_date,end_date,status
C02024,B090,Wawancara HR,2026-02-09,2026-02-10,Pass
C02025,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02025,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02025,B092,Tes TPA,2026-09-21,2026-09-22,Fail
C02026,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02026,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C02026,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C02026,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C02027,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02027,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C02027,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C02027,B091,Tes English,2026-05-22,2026-05-23,Pass
C02027,B091,Tes Kesehatan,2026-05-27,2026-05-28,Pass
C02027,B091,Wawancara HR,2026-06-01,2026-06-02,Pass
C02028,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02028,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02028,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02028,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C02029,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02029,B092,Tes Akademik,2026-09-10,2026-09-11,Fail
C02030,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02030,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C02030,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C02030,B091,Tes English,2026-05-23,2026-05-24,Pass
C02030,B091,Tes Kesehatan,2026-05-28,2026-05-29,Pass
C02030,B091,Wawancara HR,2026-06-03,2026-06-04,Pass
C02031,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02031,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02031,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C02031,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C02032,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02032,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C02032,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02032,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C02033,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02034,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02035,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02035,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C02035,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C02035,B090,Tes English,2026-02-02,2026-02-03,Fail
C02036,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C02037,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02037,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C02037,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C02037,B091,Tes English,2026-05-25,2026-05-26,Pass
C02037,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C02037,B091,Wawancara HR,2026-06-10,2026-06-11,Pass
C02038,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C02039,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02039,B092,Tes Akademik,2026-09-13,2026-09-14,Fail
C02040,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02040,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02040,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C02040,B090,Tes English,2026-01-30,2026-01-31,Pass
C02040,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C02040,B090,Wawancara HR,2026-02-12,2026-02-13,Pass
C02041,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02042,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02042,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C02042,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C02042,B091,Tes English,2026-05-23,2026-05-24,Pass
C02042,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C02042,B091,Wawancara HR,2026-06-04,2026-06-05,Pass
C02043,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02043,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C02043,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C02043,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C02044,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02044,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02044,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C02044,B090,Tes English,2026-01-31,2026-02-01,Pass
C02044,B090,Tes Kesehatan,2026-02-08,2026-02-09,Pass
C02044,B090,Wawancara HR,2026-02-15,2026-02-16,Pass
C02045,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02046,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02046,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C02046,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C02046,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C02047,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02048,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02048,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C02048,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C02048,B090,Tes English,2026-01-30,2026-01-31,Pass
C02048,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C02048,B090,Wawancara HR,2026-02-11,2026-02-12,Fail
C02049,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02049,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C02049,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C02049,B091,Tes English,2026-05-27,2026-05-28,Pass
C02049,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C02049,B091,Wawancara HR,2026-06-10,2026-06-11,Pass
C02050,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02050,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C02050,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C02050,B091,Tes English,2026-05-25,2026-05-26,Pass
C02050,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C02050,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C02051,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02051,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C02051,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C02051,B091,Tes English,2026-05-25,2026-05-26,Pass
C02051,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C02051,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C02052,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02052,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C02052,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C02052,B090,Tes English,2026-01-31,2026-02-01,Fail
C02053,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C02054,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02054,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C02054,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C02054,B091,Tes English,2026-05-28,2026-05-29,Pass
C02054,B091,Tes Kesehatan,2026-06-03,2026-06-04,Pass
C02054,B091,Wawancara HR,2026-06-11,2026-06-12,Pass
C02055,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C02056,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02056,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C02056,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C02056,B091,Tes English,2026-05-25,2026-05-26,Pass
C02056,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C02056,B091,Wawancara HR,2026-06-08,2026-06-09,Fail
C02057,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02057,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02057,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C02057,B090,Tes English,2026-01-30,2026-01-31,Pass
C02057,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C02057,B090,Wawancara HR,2026-02-09,2026-02-10,Pass
C02058,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02058,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02058,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C02058,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C02059,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02060,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02060,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02060,B090,Tes TPA,2026-01-26,2026-01-27,Pass
C02060,B090,Tes English,2026-02-03,2026-02-04,Fail
C02061,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02061,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C02061,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C02061,B091,Tes English,2026-05-28,2026-05-29,Pass
C02061,B091,Tes Kesehatan,2026-06-03,2026-06-04,Pass
C02061,B091,Wawancara HR,2026-06-11,2026-06-12,Pass
C02062,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02063,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02063,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C02063,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C02063,B092,Tes English,2026-09-22,2026-09-23,Completed - Waiting Announcement
C02064,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02064,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C02064,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C02064,B091,Tes English,2026-05-25,2026-05-26,Pass
C02064,B091,Tes Kesehatan,2026-06-02,2026-06-03,Pass
C02064,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C02065,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02065,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02065,B092,Tes TPA,2026-09-21,2026-09-22,Pass
C02065,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C02066,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C02067,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02067,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C02067,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C02067,B092,Tes English,2026-09-22,2026-09-23,Completed - Waiting Announcement
C02068,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02068,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C02068,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C02068,B091,Tes English,2026-05-23,2026-05-24,Pass
C02068,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C02068,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C02069,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02069,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C02069,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C02069,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C02070,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C02071,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02072,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02072,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C02072,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C02072,B091,Tes English,2026-05-25,2026-05-26,Pass
C02072,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C02072,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C02073,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02073,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C02073,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C02073,B092,Tes English,2026-09-22,2026-09-23,Completed - Waiting Announcement
C02074,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02074,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C02074,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02074,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C02075,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02075,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02075,B092,Tes TPA,2026-09-20,2026-09-21,Pass
C02075,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C02076,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02076,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02076,B092,Tes TPA,2026-09-21,2026-09-22,Pass
C02076,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C02077,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02077,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C02077,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C02077,B090,Tes English,2026-01-27,2026-01-28,Pass
C02077,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C02077,B090,Wawancara HR,2026-02-10,2026-02-11,Pass
C02078,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02079,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02079,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02079,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02079,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C02080,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02081,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02081,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C02081,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02081,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C02082,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C02083,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02083,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C02083,B092,Tes TPA,2026-09-19,2026-09-20,Pass
C02083,B092,Tes English,2026-09-26,2026-09-27,Completed - Waiting Announcement
C02084,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02084,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C02084,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C02084,B091,Tes English,2026-05-28,2026-05-29,Pass
C02084,B091,Tes Kesehatan,2026-06-05,2026-06-06,Pass
C02084,B091,Wawancara HR,2026-06-13,2026-06-14,Pass
C02085,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02085,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C02085,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C02085,B091,Tes English,2026-05-27,2026-05-28,Pass
C02085,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C02085,B091,Wawancara HR,2026-06-08,2026-06-09,Pass
C02086,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02087,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02087,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02087,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C02087,B090,Tes English,2026-02-02,2026-02-03,Pass
C02087,B090,Tes Kesehatan,2026-02-08,2026-02-09,Pass
C02087,B090,Wawancara HR,2026-02-14,2026-02-15,Pass
C02088,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C02089,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C02090,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02091,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02091,B092,Tes Akademik,2026-09-11,2026-09-12,Pass
C02091,B092,Tes TPA,2026-09-16,2026-09-17,Pass
C02091,B092,Tes English,2026-09-24,2026-09-25,Completed - Waiting Announcement
C02092,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02092,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C02092,B091,Tes TPA,2026-05-20,2026-05-21,Pass
C02092,B091,Tes English,2026-05-28,2026-05-29,Pass
C02092,B091,Tes Kesehatan,2026-06-05,2026-06-06,Pass
C02092,B091,Wawancara HR,2026-06-11,2026-06-12,Pass
C02093,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02093,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C02093,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C02093,B090,Tes English,2026-01-28,2026-01-29,Pass
C02093,B090,Tes Kesehatan,2026-02-05,2026-02-06,Pass
C02093,B090,Wawancara HR,2026-02-10,2026-02-11,Pass
C02094,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02095,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02096,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02096,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C02096,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C02096,B091,Tes English,2026-05-24,2026-05-25,Pass
C02096,B091,Tes Kesehatan,2026-05-31,2026-06-01,Pass
C02096,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C02097,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02097,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C02097,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C02097,B091,Tes English,2026-05-27,2026-05-28,Fail
C02098,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02098,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C02098,B090,Tes TPA,2026-01-22,2026-01-23,Pass
C02098,B090,Tes English,2026-01-30,2026-01-31,Pass
C02098,B090,Tes Kesehatan,2026-02-07,2026-02-08,Pass
C02098,B090,Wawancara HR,2026-02-15,2026-02-16,Pass
C02099,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02099,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C02099,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C02099,B090,Tes English,2026-01-29,2026-01-30,Pass
C02099,B090,Tes Kesehatan,2026-02-03,2026-02-04,Pass
C02099,B090,Wawancara HR,2026-02-09,2026-02-10,Pass
C02100,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02100,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C02100,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C02100,B090,Tes English,2026-02-01,2026-02-02,Pass
C02100,B090,Tes Kesehatan,2026-02-09,2026-02-10,Pass
C02100,B090,Wawancara HR,2026-02-15,2026-02-16,Pass
C02101,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02101,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C02101,B090,Tes TPA,2026-01-24,2026-01-25,Fail
C02102,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02102,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C02102,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C02102,B091,Tes English,2026-05-26,2026-05-27,Pass
C02102,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C02102,B091,Wawancara HR,2026-06-07,2026-06-08,Fail
C02103,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02103,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02103,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02103,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C02104,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Fail
C02105,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02105,B091,Tes Akademik,2026-05-13,2026-05-14,Pass
C02105,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C02105,B091,Tes English,2026-05-24,2026-05-25,Pass
C02105,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C02105,B091,Wawancara HR,2026-06-05,2026-06-06,Pass
C02106,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C02107,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02107,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C02107,B090,Tes TPA,2026-01-20,2026-01-21,Pass
C02107,B090,Tes English,2026-01-28,2026-01-29,Pass
C02107,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C02107,B090,Wawancara HR,2026-02-09,2026-02-10,Pass
C02108,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02108,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C02108,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C02108,B091,Tes English,2026-05-27,2026-05-28,Fail
C02109,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02109,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C02109,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C02109,B090,Tes English,2026-01-31,2026-02-01,Pass
C02109,B090,Tes Kesehatan,2026-02-05,2026-02-06,Fail
C02110,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02110,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C02110,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C02110,B092,Tes English,2026-09-25,2026-09-26,Completed - Waiting Announcement
C02111,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02111,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02111,B090,Tes TPA,2026-01-26,2026-01-27,Pass
C02111,B090,Tes English,2026-02-01,2026-02-02,Pass
C02111,B090,Tes Kesehatan,2026-02-06,2026-02-07,Pass
C02111,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C02112,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02112,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02112,B090,Tes TPA,2026-01-25,2026-01-26,Pass
C02112,B090,Tes English,2026-01-30,2026-01-31,Pass
C02112,B090,Tes Kesehatan,2026-02-07,2026-02-08,Pass
C02112,B090,Wawancara HR,2026-02-13,2026-02-14,Pass
C02113,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02113,B090,Tes Akademik,2026-01-18,2026-01-19,Pass
C02113,B090,Tes TPA,2026-01-24,2026-01-25,Pass
C02113,B090,Tes English,2026-01-29,2026-01-30,Pass
C02113,B090,Tes Kesehatan,2026-02-03,2026-02-04,Pass
C02113,B090,Wawancara HR,2026-02-11,2026-02-12,Pass
C02114,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02114,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C02114,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C02114,B091,Tes English,2026-05-22,2026-05-23,Pass
C02114,B091,Tes Kesehatan,2026-05-27,2026-05-28,Pass
C02114,B091,Wawancara HR,2026-06-01,2026-06-02,Fail
C02115,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02115,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C02115,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C02115,B090,Tes English,2026-01-31,2026-02-01,Fail
C02116,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02116,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02116,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02116,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C02117,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02117,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C02117,B091,Tes TPA,2026-05-16,2026-05-17,Pass
C02117,B091,Tes English,2026-05-23,2026-05-24,Pass
C02117,B091,Tes Kesehatan,2026-05-29,2026-05-30,Pass
C02117,B091,Wawancara HR,2026-06-03,2026-06-04,Pass
C02118,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02118,B091,Tes Akademik,2026-05-11,2026-05-12,Pass
C02118,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C02118,B091,Tes English,2026-05-25,2026-05-26,Pass
C02118,B091,Tes Kesehatan,2026-05-30,2026-05-31,Fail
C02119,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02119,B091,Tes Akademik,2026-05-10,2026-05-11,Pass
C02119,B091,Tes TPA,2026-05-18,2026-05-19,Pass
C02119,B091,Tes English,2026-05-23,2026-05-24,Pass
C02119,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
C02119,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C02120,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02120,B090,Tes Akademik,2026-01-15,2026-01-16,Pass
C02120,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C02120,B090,Tes English,2026-01-28,2026-01-29,Fail
C02121,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02121,B092,Tes Akademik,2026-09-12,2026-09-13,Pass
C02121,B092,Tes TPA,2026-09-17,2026-09-18,Pass
C02121,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C02122,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02122,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C02122,B091,Tes TPA,2026-05-19,2026-05-20,Pass
C02122,B091,Tes English,2026-05-27,2026-05-28,Pass
C02122,B091,Tes Kesehatan,2026-06-01,2026-06-02,Pass
C02122,B091,Wawancara HR,2026-06-07,2026-06-08,Pass
C02123,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02123,B092,Tes Akademik,2026-09-13,2026-09-14,Pass
C02123,B092,Tes TPA,2026-09-21,2026-09-22,Pass
C02123,B092,Tes English,2026-09-27,2026-09-28,Completed - Waiting Announcement
C02124,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Pass
C02124,B092,Tes Akademik,2026-09-10,2026-09-11,Pass
C02124,B092,Tes TPA,2026-09-18,2026-09-19,Pass
C02124,B092,Tes English,2026-09-23,2026-09-24,Completed - Waiting Announcement
C02125,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02125,B090,Tes Akademik,2026-01-16,2026-01-17,Pass
C02125,B090,Tes TPA,2026-01-21,2026-01-22,Pass
C02125,B090,Tes English,2026-01-29,2026-01-30,Fail
C02126,B092,Berkas & Administrasi,2026-09-05,2026-09-06,Fail
C02127,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Fail
C02128,B090,Berkas & Administrasi,2026-01-10,2026-01-11,Pass
C02128,B090,Tes Akademik,2026-01-17,2026-01-18,Pass
C02128,B090,Tes TPA,2026-01-23,2026-01-24,Pass
C02128,B090,Tes English,2026-01-30,2026-01-31,Pass
C02128,B090,Tes Kesehatan,2026-02-04,2026-02-05,Pass
C02128,B090,Wawancara HR,2026-02-11,2026-02-12,Pass
C02129,B091,Berkas & Administrasi,2026-05-05,2026-05-06,Pass
C02129,B091,Tes Akademik,2026-05-12,2026-05-13,Pass
C02129,B091,Tes TPA,2026-05-17,2026-05-18,Pass
C02129,B091,Tes English,2026-05-25,2026-05-26,Pass
C02129,B091,Tes Kesehatan,2026-05-30,2026-05-31,Pass
